# HSK 1-6 word levels — sourced from krmanik/HSK-3.0 (MIT)
# Format: simplified<TAB>pinyin<TAB>level
本来	běnlái	3
本领	běn lǐng	3
本事	běnshì	3
比较	bǐjiào	3
比例	bǐlì	3
比赛	bǐsài	3
必然	bìrán	3
必要	bìyào	3
变化	biànhuà	3
变为	biànwéi	3
标题	biāotí	3
标准	biāozhǔn	3
表达	biǎodá	3
表格	biǎogé	3
表面	biǎomiàn	3
表明	biǎomíng	3
表现	biǎoxiàn	3
表演	biǎoyǎn	3
并	bìng	3
并且	bìngqiě	3
播出	bòchū	3
播放	bòfàng	3
不必	búbì	3
不断	búduàn	3
不论	búlùn	3
补	bǔ	3
补充	bǔchōng	3
不安	bùān	3
不得不	bùdébù	3
不光	bù guāng	3
不仅	bùjǐn	3
布	bù	3
步	bù	3
部	bù	3
部门	bùmén	3
部长	bùzhǎng	3
才能	cáinéng	3
采取	cǎiqǔ	3
采用	cǎiyòng	3
彩色	cǎisè	3
曾经	céngjīng	3
产生	chǎnshēng	3
长城	chángchéng	3
长处	cháng chù	3
长期	cháng qī	3
厂	chǎng	3
场合	chǎnghé	3
场所	chángsuǒ	3
超级	chāojí	3
朝	cháo, zhāo	3
吵	chǎo	3
吵架	chǎojià	3
衬衫	chèn shān	3
衬衣	chèn yī	3
称为	chēngwéi	3
成功	chénggōng	3
成果	chéngguǒ	3
成就	chéngjiù	3
成立	chénglì	3
成熟	chéngshú	3
成员	chéngyuán	3
成长	chéngzhǎng	3
城	chéng	3
城市	chéng shì	3
程度	chéngdù	3
持续	chíxù	3
充满	chōngmǎn	3
重	zhòng	3
初	chū	3
初步	chūbù	3
初级	chū jí	3
初中	chū zhōng	3
除了	chúle	3
处理	chǔlǐ	3
传	chuán	3
传播	chuánbò	3
传来	chuánlái	3
传说	chuánshuō	3
创新	chuàngxīn	3
创业	chuàngyè	3
创造	chuàngzào	3
创作	chuàngzuò	3
从来	cónglái	3
从前	cóng qián	3
从事	cóngshì	3
村	cūn	3
存	cún	3
存在	cúnzài	3
错误	cuòwù	3
达到	dádào	3
打破	dǎpò	3
打听	dǎ ting	3
大概	dàgài	3
大使馆	dà shǐ guǎn	3
大约	dàyuē	3
大夫	dàifū	3
代	dài	3
代表	dàibiǎo	3
代表团	dàibiǎotuán	3
带动	dàidòng	3
带领	dàilǐng	3
单元	dānyuán	3
当初	dāng chū	3
当地	dāngdì	3
当然	dāngrán	3
当中	dāngzhōng	3
刀	dāo	3
导演	dǎoyǎn	3
到达	dàodá	3
到底	dàodǐ	3
得分	défēn	3
等待	děngdài	3
底下	dǐxià	3
地区	dìqū	3
电视剧	diàn shì jù	3
电视台	diànshìtái	3
电台	diàntái	3
电子邮件	diàn zǐ yoú jiàn	3
调	diào, tiáo	3
调查	diàochá	3
订	dìng	3
定期	dìngqí	3
东部	dōngbù	3
动力	dònglì	3
动人	dòngrén	3
读者	dúzhě	3
短处	duǎn chù	3
短裤	duǎn kù	3
短期	duǎn qī	3
断	duàn	3
队员	duìyuán	3
对待	duìdài	3
对方	duìfāng	3
对手	duìshǒu	3
对象	duìxiàng	3
顿	dùn	3
发表	fābiǎo	3
发出	fāchū	3
发达	fādá	3
发动	fādòng	3
发明	fāmíng	3
发生	fāshēng	3
发送	fā sòng	3
发言	fāyán	3
发展	fāzhǎn	3
反对	fǎn duì	3
反复	fǎnfù	3
反应	fǎnyìng	3
反正	fǎnzhèng	3
范围	fànwéi	3
方式	fāngshì	3
防	fáng	3
防止	fángzhǐ	3
房东	fáng dōng	3
房屋	fángwū	3
房租	fáng zū	3
访问	fǎngwèn	3
放到	fàngdào	3
飞行	fēixíng	3
费	fèi	3
费用	fèiyòng	3
分别	fēnbié	3
分配	fēnpèi	3
分组	fēnzǔ	3
丰富	fēngfù	3
风险	fēngxiǎn	3
否定	fǒudìng	3
否认	fǒurèn	3
服装	fúzhuāng	3
福	fú	3
父母	fùmǔ	3
父亲	fùqīn	3
付	fù	3
负责	fùzé	3
复印	fù yìn	3
复杂	fùzá	3
富	fù	3
改进	gǎijìn	3
改造	gǎizào	3
概念	gàiniàn	3
赶	gǎn	3
赶到	gǎndào	3
赶紧	gǎnjǐn	3
赶快	gǎnkuài	3
敢	gǎn	3
感冒	gǎnmào	3
感情	gǎnqíng	3
感受	gǎnshòu	3
干吗	gàn má	3
高速	gāosù	3
高速公路	gāo sù gōng lù	3
告别	gàobié	3
歌迷	gēmí	3
歌声	gēshēng	3
歌手	gēshǒu	3
个人	gèrén	3
个性	gèxìng	3
各	gè	3
各地	gè dì	3
各位	gè wèi	3
各种	gè zhǒng	3
各自	gèzì	3
根本	gēnběn	3
更加	gèngjiā	3
工厂	gōngchǎng	3
工程师	gōngchéngshī	3
工夫	gōngfū	3
工具	gōngjù	3
工业	gōngyè	3
工资	gōngzī	3
公布	gōngbù	3
公共	gōnggòng	3
公开	gōngkāi	3
公民	gōngmín	3
公务员	gōngwùyuán	3
功夫	gōngfū	3
功课	gōngkè	3
功能	gōngnéng	3
共同	gòngtóng	3
共有	gòng yoǔ	3
姑娘	gūniáng	3
古	gǔ	3
古代	gǔ dài	3
故乡	gùxiāng	3
挂	guà	3
关系	guānxì	3
关注	guānzhù	3
观察	guānchá	3
观看	guānkàn	3
观念	guānniàn	3
观众	guānzhòng	3
管	guǎn	3
管理	guǎnlǐ	3
光	guāng	3
光明	guāngmíng	3
广播	guǎngbō	3
广大	guǎngdà	3
规定	guīdìng	3
规范	guīfàn	3
国内	guónèi	3
国庆	Guó qìng	3
果然	guǒrán	3
果汁	guǒ zhī	3
过程	guòchéng	3
过去	guòqù	3
哈哈	hāhā	3
海关	hǎiguān	3
害怕	hàipà	3
行	xíng	3
好好	hǎo hǎo	3
好奇	hàoqí	3
合	hé	3
合法	héfǎ	3
合格	hégé	3
合理	hélǐ	3
合作	hézuò	3
和平	hépíng	3
红茶	hóngchá	3
红酒	hóngjiǔ	3
后果	hòuguǒ	3
后面	hòumiàn	3
后年	hoù nián	3
互联网	Hù lián wǎng	3
互相	hùxiāng	3
划船	huáchuán	3
华人	huárén	3
化	huà	3
话剧	huà jù	3
话题	huàtí	3
欢乐	huānlè	3
环	huán	3
环保	huánbǎo	3
环境	huánjìng	3
会议	huìyì	3
会员	huìyuán	3
活	huó	3
火	huǒ	3
机器	jīqì	3
积极	jījí	3
基本	jīběn	3
基本上	jī běn shang	3
基础	jīchǔ	3
及时	jíshí	3
…极了	jíle	3
集体	jítǐ	3
集中	jízhōng	3
计算	jìsuàn	3
记录	jìlù	3
记者	jìzhě	3
纪录	jìlù	3
纪念	jìniàn	3
技术	jìshù	3
继续	jìxù	3
加工	jiāgōng	3
加快	jiākuài	3
加强	jiāqiáng	3
家具	jiājù	3
家属	jiāshǔ	3
家乡	jiāxiāng	3
价格	jiàgé	3
价钱	jiàqián	3
价值	jiàzhí	3
架	jià	3
坚持	jiānchí	3
坚决	jiānjué	3
坚强	jiānqiáng	3
简单	jiǎndān	3
简直	jiǎnzhí	3
建	jiàn	3
建成	jiàn chéng	3
建立	jiànlì	3
建设	jiànshè	3
建议	jiànyì	3
将近	jiāngjìn	3
将来	jiāng lái	3
交费	jiāofèi	3
交警	jiāo jǐng	3
交流	jiāoliú	3
交往	jiāowǎng	3
交易	jiāoyì	3
叫	jiào	3
较	jiào	3
教材	jiàocái	3
教练	jiàoliàn	3
结实	jiē shi	3
接待	jiēdài	3
接近	jiējìn	3
节约	jiéyuē	3
结合	jiéhé	3
结婚	jiéhūn	3
结束	jiéshù	3
解决	jiějué	3
解开	jiěkāi	3
金	jīn	3
金牌	jīnpái	3
仅	jǐn	3
仅仅	jǐnjǐn	3
尽量	jǐnliàng	3
紧	jǐn	3
紧急	jǐnjí	3
紧张	jǐnzhāng	3
进步	jìnbù	3
进一步	jìnyībù	3
进展	jìnzhǎn	3
近期	jìn qī	3
京剧	Jīng jù	3
经济	jīngjì	3
经历	jīnglì	3
经验	jīngyàn	3
经营	jīngyíng	3
精彩	jīngcǎi	3
精神	jīngshén	3
景色	jǐngsè	3
警察	jǐngchá	3
静	jìng	3
久	jiǔ	3
旧	jiù	3
救	jiù	3
就是	jiùshì	3
就业	jiùyè	3
举办	jǔbàn	3
具体	jùtǐ	3
具有	jùyǒu	3
剧场	jùchǎng	3
据说	jùshuō	3
决定	juédìng	3
决赛	juésài	3
决心	juéxīn	3
绝对	juéduì	3
咖啡	kāfēi	3
开发	kāifā	3
开放	kāifàng	3
开始	kāishǐ	3
开业	kāi yè	3
开展	kāizhǎn	3
看起来	kànqǐlái	3
看上去	kàn shang qu	3
考验	kǎoyàn	3
科技	kējì	3
可靠	kěkào	3
可乐	kě lè	3
克服	kèfú	3
客观	kèguān	3
课程	kèchéng	3
空	kòng	3
空调	kōngtiáo	3
恐怕	kǒngpà	3
空儿	kòngr	3
裤子	kùzi5	3
快速	kuàisù	3
困	kùn	3
困难	kùnnán	3
浪费	làngfèi	3
老百姓	lǎobǎixìng	3
老板	lǎobǎn	3
老太太	lǎotàitài	3
老头儿	lǎotóur	3
乐	lè	3
乐观	lèguān	3
类	lèi	3
类似	lèisì	3
离婚	líhūn	3
里面	lǐmiàn	3
理发	lǐ fà	3
理解	lǐjiě	3
理论	lǐlùn	3
理由	lǐyóu	3
力	lì	3
力量	lìliàng	3
立刻	lìkè	3
利用	lìyòng	3
连	lián	3
连忙	lián máng	3
连续	liánxù	3
连续剧	lián xù jù	3
联合	liánhé	3
联合国	liánhéguó	3
联系	liánxì	3
凉水	liáng shuǐ	3
了	le	3
领	lǐng	3
领导	lǐngdǎo	3
领先	lǐngxiān	3
另外	lìngwài	3
另一方面	lìngyīfāngmiàn	3
留学	liúxué	3
龙	lóng	3
录	lù	3
录音	lùyīn	3
路线	lùxiàn	3
旅馆	lǔguǎn	3
旅行社	lǔxíngshè	3
绿茶	lǜ chá	3
乱	luàn	3
落后	luòhòu	3
麻烦	máfán	3
马	mǎ	3
满足	mǎnzú	3
慢慢	mànmàn	3
毛	máo	3
毛病	máobìng	3
没用	méi yòng	3
媒体	méitǐ	3
每	měi	3
美	měi	3
美好	měihǎo	3
美丽	měilì	3
美食	měishí	3
美术	měishù	3
美元	měiyuán	3
迷	mí	3
米	mǐ	3
面对	miànduì	3
面积	miànjī	3
民间	mínjiān	3
民族	mínzú	3
明确	míngquè	3
明显	míngxiǎn	3
命运	mìngyùn	3
某	mǒu	3
母亲	mǔqīn	3
木头	mù tou	3
目标	mùbiāo	3
目前	mù qián	3
奶茶	nǎi chá	3
男子	nánzǐ	3
南部	nánbù	3
难道	nándào	3
难度	nán dù	3
内	nèi	3
内容	nèiróng	3
内心	nèixīn	3
能不能	néng bùnéng	3
能力	nénglì	3
年初	niánchū	3
年代	nián dài	3
年底	nián dǐ	3
年纪	niánjì	3
念	niàn	3
牛	nióu	3
农村	nóngcūn	3
农民	nóngmín	3
农业	nóngyè	3
女子	nǔzǐ	3
暖和	nuǎn huo	3
怕	pà	3
拍	pāi	3
排	pái	3
排名	páimíng	3
牌子	pái zi	3
派	pài	3
判断	pànduàn	3
胖	pàng	3
跑步	pǎo bù	3
配	pèi	3
配合	pèihé	3
批评	pīpíng	3
批准	pī zhǔn	3
皮	pí	3
皮包	pí bāo	3
啤酒	píjiǔ	3
票价	piào jià	3
评价	píngjià	3
苹果	píngguǒ	3
破	pò	3
破坏	pòhuài	3
普遍	pǔbiàn	3
普及	pǔjí	3
期	qí	3
齐	qí	3
其次	qícì	3
其实	qíshí	3
奇怪	qíguài	3
气候	qìhòu	3
千万	qiānwàn	3
前后	qiánhòu	3
前进	qiánjìn	3
前面	qiánmiàn	3
前往	qiánwǎng	3
强	qiáng	3
强大	qiángdà	3
强调	qiángdiào	3
强烈	qiángliè	3
桥	qiáo	3
巧	qiǎo	3
亲	qīn, qìng	3
亲切	qīnqiè	3
亲人	qīnrén	3
亲自	qīnzì	3
情感	qínggǎn	3
情况	qíngkuàng	3
请教	qǐngjiào	3
庆祝	qìngzhù	3
球迷	qiú mí	3
区	Oū, qū	3
区别	qū bié	3
取消	qǔxiāo	3
去世	qùshì	3
全场	quán chǎng	3
全面	quánmiàn	3
全球	quánqiú	3
缺	quē	3
缺点	quēdiǎn	3
缺少	quēshǎo	3
确保	quèbǎo	3
确定	quèdìng	3
确实	quèshí	3
裙子	qún zi	3
群	qún	3
热爱	rèài	3
热烈	rèliè	3
人才	réncái	3
人工	réngōng	3
人类	rénlèi	3
人民	rénmín	3
人民币	rénmínbì	3
人群	rénqún	3
人生	rénshēng	3
人员	rényuán	3
认出	rèn chū	3
认得	rèn de	3
认可	rèn kě	3
任	rèn	3
任何	rènhé	3
任务	rènwù	3
仍	réng	3
仍然	réngrán	3
日常	rì cháng	3
容易	róngyì	3
如何	rúhé	3
散步	sànbù	3
沙发	shāfā	3
沙子	shā zi	3
伤	shāng	3
伤心	shāngxīn	3
商品	shāngpǐn	3
商业	shāngyè	3
上来	shànglái	3
上面	shàngmiàn	3
上去	shàng qù	3
上升	shàngshēng	3
上衣	shàng yī	3
设备	shèbèi	3
设计	shèjì	3
设立	shèlì	3
社会	shèhuì	3
身份证	shēn fèn zhèng	3
深	shēn	3
深刻	shēnkè	3
深入	shēnrù	3
升	shēng	3
生	shēng	3
生产	shēngchǎn	3
生存	shēngcún	3
生动	shēngdòng	3
生命	shēngmìng	3
生意	shēngyì	3
生长	shēngzhǎng	3
声明	shēngmíng	3
胜	shèng	3
胜利	shènglì	3
失去	shīqù	3
石头	shítou	3
石油	shíyóu	3
时	shí	3
时代	shídài	3
时刻	shíkè	3
实际上	shí jì shàng	3
实力	shílì	3
实行	shíxíng	3
实验	shíyàn	3
实验室	shíyànshì	3
食品	shípǐn	3
使	shǐ	3
始终	shǐzhōng	3
世纪	shìjì	3
世界	shìjiè	3
世界杯	Shì jiè bēi	3
市场	shìchǎng	3
事故	shìgù	3
事件	shìjiàn	3
事实	shìshí	3
事实上	shì shí shàng	3
事业	shìyè	3
试题	shì tí	3
试验	shìyàn	3
适合	shìhé	3
适应	shìyìng	3
适用	shìyòng	3
室	shì	3
收费	shōufèi	3
收看	shōukàn	3
收听	shoū tīng	3
收音机	shoū yīn jī	3
手续	shǒuxù	3
手指	shǒuzhǐ	3
首都	shǒudū	3
首先	shoǔ xiān	3
受	shòu	3
受伤	shòushāng	3
书架	shū jià	3
输	shū	3
输入	shūrù	3
熟人	shú rén	3
属	shǔ	3
属于	shǔyū	3
束	shù	3
数量	shùliàng	3
双	shuāng	3
双方	shuāngfāng	3
思想	sīxiǎng	3
死	sǐ	3
速度	sùdù	3
随	suí	3
所	suǒ	3
所长	suǒzhǎng	3
台	tái	3
谈	tán	3
谈话	tánhuà	3
谈判	tánpàn	3
汤	tāng	3
糖	táng	3
特色	tèsè	3
提前	tíqián	3
提问	tí wèn	3
题目	tímù	3
体会	tǐhuì	3
体现	tǐ xiàn	3
体验	tǐyàn	3
天空	tiānkōng	3
甜	tián	3
调整	tiáozhěng	3
跳	tiào	3
跳高	tiào gāo	3
跳舞	tiàowǔ	3
跳远	tiào yuǎn	3
铁	tiě	3
铁路	tiělù	3
听力	tīng lì	3
听众	tīngzhòng	3
停止	tíngzhǐ	3
通常	tōngcháng	3
通信	tōngxìn	3
同意	tóngyì	3
痛	tòng	3
痛苦	tòngkǔ	3
头	tóu	3
头脑	tóunǎo	3
突出	túchū	3
突然	túrán	3
图	tú	3
图画	tú huà	3
土	tǔ	3
团	tuán	3
团结	tuánjié	3
团体	tuántǐ	3
推动	tuīdòng	3
推广	tuīguǎng	3
推进	tuī jìn	3
推开	tuī kāi	3
退	tuì	3
退出	tuìchū	3
退休	tuìxiū	3
外交	wàijiāo	3
外面	wàimiàn	3
外文	wài wén	3
完美	wánměi	3
完善	wánshàn	3
完整	wánzhěng	3
玩具	wánjù	3
往往	wǎngwǎng	3
危害	wēi hài	3
危险	wéixiǎn	3
为	wéi	3
围	wéi	3
伟大	wěidà	3
卫生	wèishēng	3
卫生间	wèi shēng jiān	3
为了	wèi le	3
温暖	wēnnuǎn	3
文化	wénhuà	3
文件	wénjiàn	3
文明	wénmíng	3
文学	wénxué	3
文章	wénzhāng	3
文字	wénzì	3
握手	wò shoǔ	3
屋子	wūzi5	3
武器	wǔqì	3
武术	wǔ shù	3
舞台	wǔtái	3
西部	xībù	3
希望	xīwàng	3
系	xì	3
下来	xiàlái	3
下面	xiàmiàn	3
下去	xiàqù	3
先进	xiānjìn	3
显得	xiǎnde	3
显然	xiǎnrán	3
显示	xiǎnshì	3
现场	xiànchǎng	3
现代	xiàndài	3
现金	xiànjīn	3
现实	xiànshí	3
现象	xiànxiàng	3
线	xiàn	3
相比	xiāngbǐ	3
相当	xiāngdāng	3
相关	xiāngguān	3
相互	xiānghù	3
相似	xiāngsì	3
香	xiāng	3
香蕉	xiāngjiāo	3
消费	xiāofèi	3
消失	xiāoshī	3
消息	xiāoxí	3
效果	xiàoguǒ	3
写作	xiězuò	3
血	xiě	3
心	xīn	3
信	xìn	3
信封	xìn fēng	3
信任	xìnrèn	3
行李	xínglǐ	3
形成	xíngchéng	3
形式	xíngshì	3
形象	xíngxiàng	3
形状	xíngzhuàng	3
幸福	xìngfú	3
幸运	xìngyùn	3
性	xìng	3
性别	xìngbié	3
性格	xìnggé	3
修	xiū	3
修改	xiūgǎi	3
需求	xūqiú	3
需要	xūyào	3
宣布	xuānbù	3
宣传	xuānchuán	3
选手	xuǎnshǒu	3
学费	xuéfèi	3
训练	xùnliàn	3
压	yā	3
压力	yālì	3
烟	yān	3
眼前	yǎnqián	3
演	yǎn	3
演唱	yǎnchàng	3
演唱会	yǎnchànghuì	3
演出	yǎnchū	3
演员	yǎnyuán	3
羊	yáng	3
阳光	yángguāng	3
要是	yàoshì	3
衣架	yī jià	3
一切	yīqiè	3
已	yǐ	3
以来	yǐlái	3
一方面	yīfāngmiàn	3
艺术	yìshù	3
意外	yìwài	3
意义	yìyì	3
因此	yīncǐ	3
银	yín	3
银牌	yín pái	3
印象	yìnxiàng	3
应当	yīngdāng	3
迎接	yíngjiē	3
营养	yíngyǎng	3
赢	yíng	3
影视	yǐng shì	3
应用	yìngyòng	3
优点	yōudiǎn	3
优势	yōushì	3
由	yóu	3
由于	yóuyú	3
邮件	yóujiàn	3
邮票	yóupiào	3
邮箱	yoú xiāng	3
游	yóu	3
游戏	yoú xì	3
游泳	yóuyǒng	3
有的是	yoǔ de shì	3
有利	yǒulì	3
有效	yǒuxiào	3
预报	yù bào	3
预防	yūfáng	3
预计	yūjì	3
预习	yù xí	3
员	yuán	3
员工	yuángōng	3
愿望	yuànwàng	3
约	yuē	3
乐队	yuèduì	3
运输	yùnshū	3
杂志	zázhì	3
早已	zǎoyǐ	3
造	zào	3
造成	zàochéng	3
责任	zérèn	3
增加	zēngjiā	3
增长	zēngzhǎng	3
展开	zhǎnkāi	3
张	zhāng	3
照	zhào	3
者	zhě	3
真实	zhēnshí	3
争	zhēng	3
争取	zhēngqǔ	3
整	zhěng	3
整个	zhěng gè	3
整理	zhěnglǐ	3
整齐	zhěngqí	3
整体	zhěngtǐ	3
整天	zhěng tiān	3
整整	zhěngzhěng	3
正	zhèng	3
正式	zhèngshì	3
证	zhèng	3
证件	zhèng jiàn	3
证据	zhèngjù	3
证明	zhèngmíng	3
支	zhī	3
支持	zhīchí	3
支付	zhīfù	3
只	zhǐ	3
直	zhí	3
直播	zhí bō	3
直到	zhídào	3
值	zhí	3
值得	zhíde	3
职工	zhí gōng	3
职业	zhíyè	3
只好	zhǐhǎo	3
只是	zhǐshì	3
只有	zhǐyǒu	3
指	zhǐ	3
指出	zhǐchū	3
指导	zhǐdǎo	3
至今	zhìjīn	3
至少	zhìshǎo	3
志愿	zhìyuàn	3
志愿者	zhì yuàn zhě	3
制定	zhìdìng	3
制度	zhìdù	3
制造	zhìzào	3
制作	zhìzuò	3
中部	zhōngbù	3
中华民族	zhōnghuámínzú	3
终于	zhōngyū	3
钟	zhōng	3
种	zhǒng	3
种子	zhǒngzi	3
重大	zhòngdà	3
周围	zhōuwéi	3
猪	zhū	3
主持	zhǔchí	3
主动	zhǔdòng	3
主任	zhǔrèn	3
主意	zhǔyì	3
主张	zhǔzhāng	3
注意	zhùyì	3
祝	zhù	3
抓	zhuā	3
抓住	zhuāzhù	3
专家	zhuānjiā	3
专门	zhuānmén	3
专题	zhuāntí	3
专业	zhuānyè	3
转	zhuǎn	3
转变	zhuǎnbiàn	3
状况	zhuàngkuàng	3
状态	zhuàngtài	3
追	zhuī	3
准	zhǔn	3
资格	zīgé	3
资金	zījīn	3
子女	zǐnǔ	3
自从	zìcóng	3
自动	zìdòng	3
自觉	zìjué	3
自然	zìrán	3
自身	zìshēn	3
自主	zìzhǔ	3
总	zǒng	3
总结	zǒng jié	3
总是	zǒngshì	3
足够	zúgòu	3
足球	zúqiú	3
组合	zǔhé	3
左右	zuǒyòu	3
作品	zuòpǐn	3
作者	zuòzhě	3
做客	zuò kè	3
阿姨	àyí	4
啊	ā	4
矮	ǎi	4
矮小	ǎi xiǎo	4
爱国	àiguó	4
爱护	àihù	4
安	ān	4
安置	ānzhì	4
按时	àn shí	4
暗	àn	4
暗示	ànshì	4
巴士	bāshì	4
百货	bǎihuò	4
摆	bǎi	4
摆动	bǎi dòng	4
摆脱	bǎituō	4
败	bài	4
办事	bànshì	4
包裹	bāo guǒ	4
包含	bāohán	4
包括	bāokuò	4
薄	bó	4
宝	bǎo	4
宝宝	bǎobǎo	4
宝贝	bǎobèi	4
宝贵	bǎoguì	4
宝石	bǎoshí	4
保密	bǎomì	4
保守	bǎoshǒu	4
抱	bào	4
背景	bèijǐng	4
倍	bèi	4
被迫	bèipò	4
本科	běn kē	4
笨	bèn	4
比分	bǐ fēn	4
毕业	bìyè	4
毕业生	bìyèshēng	4
避	bì	4
避免	bìmiǎn	4
编	biān	4
辩论	biànlùn	4
标志	biāozhì	4
表情	biǎoqíng	4
表扬	biǎoyáng	4
别	bié	4
冰	bīng	4
冰箱	bīngxiāng	4
冰雪	bīng xuě	4
兵	bīng	4
并	bìng	4
不要紧	bù yào jǐn	4
不在乎	bù zài hu	4
不管	bùguǎn	4
不然	bùrán	4
布置	bùzhì	4
步行	bùxíng	4
擦	cā	4
才	cái	4
材料	cáiliào	4
财产	cáichǎn	4
财富	cáifù	4
采访	cǎifǎng	4
参考	cānkǎo	4
参与	cānyū	4
操场	cāochǎng	4
操作	cāozuò	4
测	cè	4
测量	cèliáng	4
测试	cèshì	4
曾	zēng	4
茶叶	cháyè	4
产品	chǎnpǐn	4
长途	chángtú	4
常识	chángshì	4
唱片	chàngpiàn	4
抄	chāo	4
抄写	chāo xiě	4
潮	cháo	4
潮流	cháoliú	4
潮湿	cháo shī	4
彻底	chèdǐ	4
沉	chén	4
沉默	chén mò	4
沉重	chén zhòng	4
称赞	chēng zàn	4
成人	chéngrén	4
诚实	chéngshí	4
诚信	chéng xìn	4
承担	chéngdān	4
承认	chéngrèn	4
承受	chéngshòu	4
程序	chéngxù	4
吃惊	chī jīng	4
迟到	chídào	4
尺	chǐ	4
尺寸	chǐcùn	4
尺子	chǐ zi	4
冲	chōng	4
充电	chōngdiàn	4
充电器	chōng diàn qì	4
充分	chōngfèn	4
虫子	chóng zi	4
抽	chōu	4
抽奖	choū jiǎng	4
抽烟	chōuyān	4
出口	chūkǒu	4
出色	chūsè	4
出售	chūshòu	4
出席	chūxí	4
处于	chǔyū	4
处	chù	4
穿上	chuānshàng	4
传统	chuántǒng	4
窗户	chuānghù	4
窗台	chuāng tái	4
窗子	chuāng zi	4
春季	chūn jì	4
纯	chún	4
纯净水	chúnjìngshuǐ	4
词汇	cíhuì	4
此	cǐ	4
此外	cǐwài	4
次	cì	4
刺	cì	4
刺激	cìjī	4
从此	cóngcǐ	4
粗	cū	4
粗心	cū xīn	4
促进	cùjìn	4
促使	cùshǐ	4
促销	cùxiāo	4
措施	cuòshī	4
打	dǎ	4
答案	dáàn	4
打败	dǎbài	4
打雷	dǎ léi	4
打扫	dǎ sǎo	4
打折	dǎ zhé	4
打针	dǎ zhēn	4
大巴	dà bā	4
大多	dà duō	4
大方	dà fāng, dà fang	4
大哥	dàgē	4
大规模	dà guī mó	4
大会	dàhuì	4
大姐	dà jiě	4
大楼	dàlóu	4
大陆	dàlù	4
大妈	dà mā	4
大型	dàxíng	4
大爷	dà ye	4
大众	dàzhòng	4
代替	dàitì	4
待遇	dàiyū	4
袋	dài	4
戴	dài	4
担保	dān bǎo	4
担任	dānrèn	4
担心	dānxīn	4
单	dān	4
单纯	dānchún	4
单调	dān diào	4
单独	dāndú	4
淡	dàn	4
导游	dǎo yoú	4
导致	dǎozhì	4
倒闭	dǎo bì	4
倒车	dǎo chē, dào chē	4
得意	déyì	4
得	děi	4
灯光	dēngguāng	4
登	dēng	4
登记	dēngjì	4
登录	dēng lù	4
登山	dēngshān	4
的确	díquè	4
敌人	dírén	4
底	dǐ	4
地方	dìfāng	4
地面	dìmiàn	4
地位	dìwèi	4
地下	dìxià	4
地址	dìzhǐ	4
典型	diǎnxíng	4
点名	diǎn míng	4
电灯	diàn dēng	4
电动车	diàndòngchē	4
电梯	diàntī	4
电源	diàn yuán	4
顶	dǐng	4
定	dìng	4
冬季	dōng jì	4
动画片	dòng huà piàn	4
动摇	dòngyáo	4
豆腐	doù fu	4
独立	dúlì	4
独特	dútè	4
独自	dúzì	4
堵	dǔ	4
堵车	dǔ chē	4
肚子	dùzi	4
度过	dùguò	4
锻炼	duàn liàn	4
对比	duìbǐ	4
对付	duìfù	4
对于	duìyú	4
多次	duō cì	4
多年	duōnián	4
多样	duōyàng	4
多种	duō zhǒng	4
恶心	ě xīn, è xīn	4
儿童	értóng	4
而	ér	4
而是	érshì	4
耳机	ěr jī	4
二手	èr shoǔ	4
发挥	fāhuī	4
发票	fā piào	4
发烧	fāshāo	4
法	fǎ	4
法官	fǎguān	4
法律	fǎlù	4
法院	fǎyuàn	4
翻	fān	4
翻译	fānyì	4
烦	fán	4
反	fǎn	4
反而	fǎnér	4
反映	fǎnyìng	4
方	fāng	4
方案	fāngàn	4
方针	fāngzhēn	4
放松	fàngsōng	4
非	fēi	4
肥	féi	4
分布	fēnbù	4
分散	fēnsàn	4
分手	fēnshǒu	4
分为	fēnwéi	4
…分之…	 fēn zhī 	4
纷纷	fēnfēn	4
奋斗	fèndòu	4
风格	fēnggé	4
风景	fēngjǐng	4
风俗	fēngsú	4
封闭	fēngbì	4
否则	fǒuzé	4
夫妇	fūfù	4
夫妻	fūqī	4
夫人	fūrén	4
符号	fúhào	4
符合	fúhé	4
付出	fùchū	4
负担	fùdān	4
附近	fùjìn	4
复制	fùzhì	4
改善	gǎishàn	4
改正	gǎi zhèng	4
盖	gài	4
概括	gài kuò	4
感兴趣	gǎnxìngqù	4
高潮	gāocháo	4
高价	gāo jià	4
高尚	gāo shàng	4
高铁	gāo tiě	4
格外	géwài	4
隔	gé	4
隔开	gé kāi	4
个别	gèbié	4
个体	gètǐ	4
各个	gè gè	4
根	gēn	4
根据	gēnjù	4
工程	gōngchéng	4
公元	gōng yuán	4
供应	gōngyìng	4
共	gòng	4
构成	gòuchéng	4
构造	gòuzào	4
购买	gòumǎi	4
购物	gòuwù	4
骨头	gǔtóu	4
固定	gùdìng	4
瓜	guā	4
怪	guài	4
关	guān	4
关闭	guānbì	4
关于	guānyū	4
官	guān	4
官方	guānfāng	4
光临	guāng lín	4
光盘	guāng pán	4
逛	guàng	4
归	guī	4
规律	guīlù	4
规模	guīmó	4
规则	guīzé	4
果实	guǒshí	4
过分	guòfèn	4
海水	hǎishuǐ	4
海鲜	hǎixiān	4
含	hán	4
含量	hán liàng	4
含义	hán yì	4
含有	hányǒu	4
寒假	hán jià	4
寒冷	hánlěng	4
行业	hángyè	4
